,Unnamed: 0,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur
995,6101895,2025-05-29 06:04:20,45.23918193775227,37.74330581413525,10.460587411556604,129.9246063232422,125.1501998901367,102.62825775146494,97.92597503662094,118.1544037,114.75296783447274,86.74944305419922,20.8,26.165292786388875
996,6101896,2025-05-29 06:04:30,45.23838718120868,37.74443570336143,10.456795152628182,140.0218048095703,133.2566070556641,99.26351928710938,98.09525299072266,126.9093018,114.6592025756836,77.82292175292969,20.8,26.165330885236624
997,6101897,2025-05-29 06:04:40,45.23759242466512,37.74556559258768,10.453002893699797,142.2629547119141,123.69580078125,105.71281051635756,91.16311645507812,118.5597,122.4317016601562,84.54641723632812,20.8,26.165368984084413
998,6101898,2025-05-29 06:04:50,45.23679766812171,37.74669548181382,10.449210634771369,144.5041046142578,131.5041961669922,112.1621017456055,100.3245010375977,120.63399885000013,113.8438034057617,83.0809173583984,20.8,26.16540708293228
999,6101899,2025-05-29 06:05:00,45.23600291157815,37.74782537104004,10.445418375842978,133.9718017578125,130.05776468912762,108.0911026000977,86.15625762939453,122.7082977,118.7456970214844,81.61541748046874,20.8,26.165445181780026
1000,6101900,2025-05-29 06:05:10,45.23520815503472,37.74895526026634,10.441626116914586,145.2015075683594,128.6113332112631,116.2093963623047,98.71514129638672,105.236702,116.8955993652344,80.14991760253906,20.8,26.165483280627868
1001,6101901,2025-05-29 06:05:20,45.234413398491135,37.75008514949255,10.437833857986158,145.7678070068359,127.1649017333984,105.2181015014648,95.61267089843764,112.22960284999992,118.04475021362283,80.93512217203778,20.8,26.16552137947564
1002,6101902,2025-05-29 06:05:30,45.23361864194764,37.75121503871876,10.434041599057744,140.0814056396484,120.3758010864258,106.9943504333495,92.51020050048828,119.2225037,119.1939010620117,81.72032674153634,20.8,26.16555947832346
1003,6101903,2025-05-29 06:05:40,45.23282388540417,37.75234492794497,10.43024934012935,150.0653076171875,123.8180503845214,108.7705993652344,92.0572001139324,122.03350069999996,125.9222030639648,82.50553131103516,20.8,26.16559757717121
1004,6101904,2025-05-29 06:05:50,45.23202912886064,37.75347481717122,10.426457081200953,144.7366027832031,127.2602996826172,101.570198059082,91.60419972737613,124.8444977,113.6720962524414,79.3678970336914,20.8,26.16563567601903
