,Unnamed: 0,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur
19,6100919,2025-05-29 03:21:40,41.99777347880204,39.0915804583204,10.756622950235998,147.30554962158195,134.69605255126962,114.4926986694336,106.0823974609375,120.4576035,117.0671997070312,82.82311401367183,18.2,26.410274457931497
20,6100920,2025-05-29 03:21:50,42.00266739121063,39.08486686069394,10.75296624501546,148.6585998535156,132.022705078125,118.82009887695315,101.6835021972656,117.14830273333332,121.1632995605469,81.99435882568366,18.2,26.4097909927368
21,6100921,2025-05-29 03:22:00,42.00756130361913,39.07815326306745,10.74930953979492,154.0410003662109,133.08670043945318,123.1474990844727,103.2510986328125,113.8390019666668,117.8396987915039,81.16560363769531,18.2,26.40930752754212
22,6100922,2025-05-29 03:22:10,42.01245521602783,39.07143966544104,11.05115985870361,145.61279296875,134.1506958007812,117.45814895629876,95.22225952148438,110.5297012,118.36135864257795,82.5079154968262,18.2,26.408824062347403
23,6100923,2025-05-29 03:22:20,42.01734912843638,39.06472606781459,10.92777490615842,148.5572967529297,128.0709075927734,111.768798828125,95.3429603576661,122.8513031,118.88301849365216,83.85022735595703,18.2,26.408340597152705
24,6100924,2025-05-29 03:22:30,42.02224304084491,39.05801247018815,10.80438995361328,132.5473022460938,129.85010528564453,111.532366434733,95.46366119384749,125.20930099999993,119.40467834472638,82.70580291748053,18.2,26.407857131958025
25,6100925,2025-05-29 03:22:40,42.02713695325346,39.05129887256172,10.799538653829837,160.2698059082031,131.6293029785156,111.29593404134108,95.58436203002924,127.5672989,119.92633819580077,81.5613784790039,18.2,26.407373666763338
26,6100926,2025-05-29 03:22:50,42.032030865662094,39.04458527493528,10.794687354046353,143.8663024902344,119.8513031005859,111.0595016479492,95.70506286621094,120.2144012,120.447998046875,83.38053894042959,18.2,26.40689020156856
27,6100927,2025-05-29 03:23:00,42.03692477807068,39.03787167730879,10.789836054262912,134.7646026611328,132.5294036865234,102.7503967285156,93.41620635986328,130.3616028,121.0440979003906,85.19969940185547,18.2,26.406406736373903
28,6100928,2025-05-29 03:23:10,42.04181869047928,39.03115807968235,10.784984754479442,141.7086029052734,130.7859039306641,114.5166015625,98.37835311889653,123.9003983,121.6401977539062,79.69214630126953,18.2,26.40592327117924
29,6100929,2025-05-29 03:23:20,42.04671260288788,39.02444448205591,10.780133454695989,154.2794036865234,129.0424041748047,112.59429931640614,103.3404998779297,109.0705032,117.7014007568359,81.07022857666011,18.2,26.40543980598452
30,6100930,2025-05-29 03:23:30,42.051606515296434,39.01773088442948,10.77528215491253,137.9833068847656,133.7631988525391,110.6719970703125,93.7619171142578,122.0884018,117.91678365071598,82.4483108520508,18.2,26.4049563407898
31,6100931,2025-05-29 03:23:40,42.05650042770496,39.01101728680307,10.770430855129089,150.9891967773438,130.7799491882324,107.2446975708008,98.29193878173828,126.0653,118.13216654459636,83.8263931274414,18.2,26.40447287559516
32,6100932,2025-05-29 03:23:50,42.06139434011358,39.00430368917654,10.765579555345616,150.6136932373047,127.7966995239258,111.7567977905273,93.27911376953124,140.337204,118.34754943847648,81.17990112304688,18.2,26.403989410400367
33,6100933,2025-05-29 03:24:00,42.06628825252216,38.99759009155008,10.760728255562166,159.864501953125,128.19009780883783,112.5531387329101,100.5689010620117,116.5522003,118.56293233235664,82.92276382446293,18.2,26.403505945205684
34,6100934,2025-05-29 03:24:10,42.07118216493071,38.990876493923714,10.755876955778689,150.2263031005859,128.58349609375,113.349479675293,98.97444152832026,113.1475983,118.77831522623724,84.6656265258789,18.2,26.40302248001102
35,6100935,2025-05-29 03:24:20,42.076076077339415,38.98416289629724,10.75102565599524,154.75035095214838,134.5738983154297,114.1458206176758,97.3799819946289,122.6128998,118.9936981201172,82.40061950683594,18.2,26.40253901481628
36,6100936,2025-05-29 03:24:30,42.08096998974791,38.977449298670784,10.746174356211792,159.2743988037109,131.8379974365235,114.9421615600586,104.13330078125,125.4405975,113.0712966918945,80.13561248779297,18.2,26.4020555496216
37,6100937,2025-05-29 03:24:40,42.08586390215652,38.97073570104431,10.741323056428342,154.5715026855469,129.1020965576172,115.7385025024414,95.14476776123048,120.5815964,119.5133972167969,82.32194519042974,18.2,26.4015720844269
38,6100938,2025-05-29 03:24:50,42.09075781456507,38.96402210341788,10.736471756644852,137.0832061767578,132.451904296875,107.8467025756836,102.559700012207,127.6149979,116.2612991333008,84.5082778930664,18.2,26.40108861923221
39,6100939,2025-05-29 03:25:00,42.09565172697373,38.95730850579137,10.73162045686142,151.9011993408203,127.5285034179688,109.3368988037109,92.2240982055664,121.1395035,118.94359970092766,81.30388259887704,18.2,26.40060515403751
40,6100940,2025-05-29 03:25:10,42.10054563938226,38.95059490816495,10.726769157077968,152.1813049316406,127.9516983032227,116.5431976318359,96.55145263671876,136.9277954,121.6259002685547,78.0994873046875,18.2,26.400121688842788
41,6100941,2025-05-29 03:25:20,42.10543955179084,38.9438813105385,10.7219178572945,134.1148986816406,134.985107421875,109.2117004394531,93.79767990112292,133.232193,120.13330078125,81.15844345092773,18.2,26.399638223648072
42,6100942,2025-05-29 03:25:30,42.11033346419944,38.93716771291211,10.717066557511046,152.0859985351562,127.2959976196289,110.5492401123048,91.04390716552734,137.6907043,125.321403503418,84.21739959716797,18.2,26.39915475845341
43,6100943,2025-05-29 03:25:40,42.115227376608026,38.93045411528559,10.712215257727584,145.3325958251953,136.1831970214844,111.88677978515624,98.4588394165039,131.2422027333334,122.7051035563152,81.89039993286133,18.2,26.398671293258644
44,6100944,2025-05-29 03:25:50,42.12012128901662,38.92374051765911,10.707363957944125,149.36393229166669,132.8005981445313,113.22431945800771,99.1403274536132,124.79370116666668,120.0888036092121,79.56340026855469,18.2,26.398187828064
45,6100945,2025-05-29 03:26:00,42.12501520142521,38.917026920032704,10.702512658160677,153.395268758138,129.4179992675781,114.56185913085932,99.82181549072249,118.3451996,117.4725036621094,85.19493103027344,18.2,26.39770436286928
46,6100946,2025-05-29 03:26:10,42.12990911383378,38.91031332240622,10.697661358377198,157.4266052246094,131.29554748535156,115.8993988037109,100.503303527832,128.4494934,121.821403503418,77.54634857177734,18.2,26.397220897674533
47,6100947,2025-05-29 03:26:20,42.13480302624247,38.9035997247798,10.69281005859375,149.6421051025391,133.173095703125,113.1336975097656,96.93890380859376,130.75740049999993,120.40833536783845,79.83519744873053,18.2,26.396737432479828
48,6100948,2025-05-29 03:26:30,42.13969693865095,38.89688612715339,10.711979007720952,153.2512512207032,125.4303970336914,115.75934982299808,99.91025161743164,133.0653076,118.99526723225902,82.1240463256836,18.2,26.396253967285137
49,6100949,2025-05-29 03:26:40,42.14459085105951,38.8901725295269,10.73114795684815,156.8603973388672,128.02319717407215,118.3850021362305,102.8815994262695,130.1231995,117.5821990966797,82.65048370361325,18.2,26.39577050209041
50,6100950,2025-05-29 03:26:50,42.14948476346812,38.88345893190045,10.750316905975344,151.1322937011719,130.6159973144531,118.12470245361332,104.06475067138676,111.5883026,122.136100769043,83.17692108154299,18.2,26.395287036895773
51,6100951,2025-05-29 03:27:00,42.15437867587668,38.87674533427398,10.769485855102555,153.2422943115234,130.4968007405597,117.864402770996,105.2479019165039,119.36560060000008,116.2852020263672,83.70335845947257,18.2,26.39480357170102
52,6100952,2025-05-29 03:27:10,42.15927258828529,38.87003173664749,10.788654804229733,141.4284973144531,130.3776041666666,117.6041030883789,100.1933975219727,127.1428986,117.4948018391928,84.22979583740239,18.2,26.3943201065064
53,6100953,2025-05-29 03:27:20,42.164166500693824,38.86331813902112,10.80782375335694,157.593505859375,130.2584075927734,112.3230972290039,88.8385009765625,122.32915114999987,118.70440165201838,84.75623321533203,18.2,26.39383664131165
54,6100954,2025-05-29 03:27:30,42.1690604131025,38.85660454139464,10.826992702484148,149.8150024414062,134.3056030273438,109.8792495727538,96.3547592163086,117.5154037,119.9140014648438,78.14717102050781,18.2,26.39335317611692
55,6100955,2025-05-29 03:27:40,42.17395432551104,38.84989094376824,10.846161651611338,152.6999053955078,133.2566070556641,107.4354019165039,90.92469787597656,125.7076035,115.3983001708984,90.39730834960938,18.2,26.39286971092225
56,6100956,2025-05-29 03:27:50,42.1788482379196,38.84317734614172,10.86533060073852,144.2180023193359,120.2923965454102,111.256103515625,96.21170806884766,119.4085007,118.01855087280292,84.03143310546875,18.2,26.392386245727497
57,6100957,2025-05-29 03:28:00,42.18374215032818,38.83646374851529,10.88449954986572,145.6663970947266,125.2337036132812,110.6108779907226,94.10167694091795,118.7600021,120.638801574707,84.14247022356304,18.2,26.391902780532856
58,6100958,2025-05-29 03:28:10,42.18863606273681,38.82975015088879,10.831569671630858,155.0959930419922,119.8096008300781,109.96565246582044,85.33966064453125,127.68655010000016,116.4139022827148,84.25350734165747,18.2,26.39141931533809
59,6100959,2025-05-29 03:28:20,42.1935299751454,38.823036553262384,10.778639793395996,143.3238983154297,133.5128021240234,109.32042694091794,96.37264251708984,136.6130981,119.8948974609375,84.36454445975173,18.2,26.39093585014344
60,6100960,2025-05-29 03:28:30,42.19842388755396,38.81632295563587,10.725709915161143,140.1410064697266,132.8651021321614,108.6752014160156,102.100700378418,126.35374829999992,115.5746994018555,84.47558157784599,18.2,26.390452384948755
61,6100961,2025-05-29 03:28:40,42.20331779996259,38.80960935800949,10.67278003692626,150.01170349121102,132.21740214029953,110.69383494059262,93.94072723388672,116.0943985,119.5802001953125,84.58661869594022,18.2,26.389968919753976
62,6100962,2025-05-29 03:28:50,42.208211712371146,38.80289576038304,10.61985015869141,159.8824005126953,131.5697021484375,112.71246846516944,98.73301696777344,127.7866974,119.48004913330078,84.69765581403456,18.2,26.389485454559328
63,6100963,2025-05-29 03:29:00,42.21310562477979,38.79618216275656,10.63109016418458,151.2396011352542,126.0920028686523,114.7311019897461,86.1324234008789,127.31459809999996,119.3798980712891,84.8086929321289,18.2,26.3890019893646
64,6100964,2025-05-29 03:29:10,42.21799953718828,38.78946856513016,10.642330169677718,142.5968017578125,132.9346923828125,107.0598983764648,98.82243347167967,126.8424988,115.3553009033203,82.98396809895834,18.2,26.388518524169985
65,6100965,2025-05-29 03:29:20,42.22289344959697,38.78275496750367,10.653570175170902,162.8446960449219,125.3290023803711,105.9632034301758,101.8861999511719,133.6470947,116.50450134277354,81.15924326578781,18.2,26.38803505897519
66,6100966,2025-05-29 03:29:30,42.22778736200549,38.776041369877206,10.664810180664078,150.4051055908203,129.7637023925781,109.9567031860352,89.27362060546875,113.3335037,117.6537017822266,79.33451843261719,18.2,26.38755159378056
67,6100967,2025-05-29 03:29:40,42.23268127441406,38.76932777225069,10.676050186157218,156.0139007568359,128.45832633972168,109.3845024108888,88.86830139160156,112.4800034,123.6333999633789,80.18425445556656,18.2,26.387068128585813
68,6100968,2025-05-29 03:29:50,42.259335032049215,38.76261417462435,10.687290191650384,151.25144958496088,127.1529502868652,108.8123016357422,102.3749008178711,128.5496063,112.727897644043,81.03399047851565,18.2,26.386584663391105
69,6100969,2025-05-29 03:30:00,42.28598878968438,38.75590057699788,10.69853019714355,146.4889984130859,125.84757423400872,114.2424011230469,98.4945869445801,114.3683014,115.26949691772454,81.88372650146488,18.2,26.38610119819645
70,6100970,2025-05-29 03:30:10,42.312642547319584,38.74918697937144,10.654387337820868,136.5527038574219,124.5421981811523,110.5260009765626,94.61427307128906,115.0454025,117.8110961914062,82.73346252441415,18.2,26.38561773300171
71,6100971,2025-05-29 03:30:20,42.33929630495469,38.74247338174489,10.610244478498188,146.0597991943359,127.8890495300294,106.8096008300781,96.90908813476562,130.3520966,119.00796508789055,83.58319854736328,18.2,26.38513426780704
72,6100972,2025-05-29 03:30:30,42.36595006258984,38.735759784118535,10.566101619175493,142.3524017333984,131.2359008789062,109.29515075683608,93.32679748535156,111.8218994,120.20483398437486,78.85767364501953,18.2,26.384650802612303
73,6100973,2025-05-29 03:30:40,42.39260382022491,38.729046186492106,10.52195875985282,145.4100952148438,130.20770263671864,111.7807006835938,99.82977294921876,120.9534988,121.4017028808594,81.07023366292312,18.2,26.384167337417583
74,6100974,2025-05-29 03:30:50,42.4192575778601,38.72233258886563,10.477815900530134,140.5225067138672,129.1795043945312,112.17409896850592,99.09066263834652,114.16324995000006,114.4779968261719,83.28279368082679,18.2,26.383683872222896
75,6100975,2025-05-29 03:31:00,42.445911335495225,38.71561899123914,10.433673041207456,148.9149017333984,132.9346923828125,112.567497253418,98.35155232747418,107.3730011,117.4773025512695,85.49535369873047,18.2,26.383200407028163
76,6100976,2025-05-29 03:31:10,42.47256509313045,38.70890539361272,10.38953018188477,148.1580047607422,129.83224487304688,110.50809860229484,97.61244201660156,125.5407028,116.18265151977532,80.40741729736328,18.2,26.382716941833536
77,6100977,2025-05-29 03:31:20,42.49921885076566,38.70219179598629,10.403640617023813,141.4642028808594,126.7297973632812,108.4486999511719,90.78761291503906,133.8473969,114.8880004882812,80.29297383626297,18.2,26.382233476638795
78,6100978,2025-05-29 03:31:30,42.52587260840071,38.695478198359815,10.41775105216286,128.2675933837891,128.2854995727538,111.5690498352052,95.1447753906252,118.4786987,120.3813018798828,80.17853037516275,18.2,26.381750011444108
79,6100979,2025-05-29 03:31:40,42.55252636603592,38.688764600733386,10.431861487301903,159.1730041503906,129.84120178222653,114.6893997192383,99.50193786621094,111.2879028,119.8440348307292,80.0640869140625,18.2,26.38126654624941
80,6100980,2025-05-29 03:31:50,42.57918012367109,38.6820510031069,10.445971922440991,150.5601043701172,131.39690399169922,113.76255035400406,93.63079071044922,130.9671936,119.30676778157547,84.08389282226562,18.2,26.3807830810547
81,6100981,2025-05-29 03:32:00,42.60583388130623,38.6753374054804,10.460082357579996,125.0786972045898,132.9526062011719,112.83570098876956,94.82588195800754,125.48589705000006,118.7695007324219,78.16148376464844,18.2,26.380299615860007
82,6100982,2025-05-29 03:32:10,42.632487638941335,38.66862380785401,10.474192792719077,141.6072998046875,126.6343994140625,111.9088516235353,96.0209732055664,120.0046005,118.63790130615232,80.3041025797526,18.2,26.37981615066528
83,6100983,2025-05-29 03:32:20,42.65914139657643,38.66191021022756,10.488303227858124,142.18397521972656,134.1446990966797,110.9820022583008,88.6596908569336,128.8500061,118.5063018798828,82.44672139485678,18.2,26.379332685470573
84,6100984,2025-05-29 03:32:30,42.68579515421165,38.65519661260112,10.50241366299716,142.7606506347657,128.33015060424805,112.2634963989258,95.460693359375,120.1428986,118.3747024536132,84.58934020996094,18.2,26.37884922027587
85,6100985,2025-05-29 03:32:40,42.71244891184679,38.64848301497465,10.516524098136204,143.3373260498048,122.5156021118164,105.42971420288076,94.30432891845705,127.328949,118.24310302734358,79.04364013671875,18.2,26.37836575508124
86,6100986,2025-05-29 03:32:50,42.73910266948193,38.641769417348186,10.53063453327526,143.9140014648438,129.1199035644531,98.59593200683594,86.09069061279297,134.5149994,118.1115036010742,81.68059158325191,18.2,26.37788228988649
87,6100987,2025-05-29 03:33:00,42.76575642711711,38.63505581972176,10.544744968414308,132.1181030273438,126.44960021972663,101.94724845886256,101.5941009521484,129.7655945,119.3274993896484,84.31754302978516,18.2,26.377398824691763
88,6100988,2025-05-29 03:33:10,42.79241018475221,38.62834222209529,10.558855403553364,154.8099060058594,123.779296875,105.2985649108886,94.93019104003906,134.7677002,112.4466018676758,83.58892517089836,18.2,26.376915359497072
89,6100989,2025-05-29 03:33:20,42.81906394238744,38.62162862446888,10.572965838692411,145.77970123290993,132.1777038574219,108.64988136291502,101.784797668457,122.4794006,117.22220230102543,82.8603073120117,18.2,26.37643189430237
90,6100990,2025-05-29 03:33:30,42.84571770002253,38.6149150268424,10.587076273831457,136.7494964599609,126.8430023193359,112.0011978149414,97.68993377685548,119.1593761250002,121.997802734375,82.131689453125,18.2,26.37594842910765
91,6100991,2025-05-29 03:33:40,42.87237145765777,38.60820142921591,10.601186708970491,149.2606964111328,135.4678955078125,118.6949005126953,103.3762969970703,115.83935164999994,118.16395187377944,81.4030715942383,18.2,26.37546496391296
92,6100992,2025-05-29 03:33:50,42.89902521529278,38.60148783158953,10.61529714410955,138.4839935302734,126.2111968994141,110.7136993408203,98.95355987548828,112.51932717500011,114.3301010131836,80.67445373535156,18.2,26.37498149871825
93,6100993,2025-05-29 03:34:00,42.92567897292804,38.59477423396306,10.62940757924861,149.8865051269531,127.56124877929696,110.82457885742171,88.6656494140625,109.1993027,118.2879028320312,81.03923924764004,18.2,26.37449803352356
94,6100994,2025-05-29 03:34:10,42.95233273056322,38.58806063633656,10.64351801438766,142.5192489624024,128.9113006591797,110.93545837402344,96.67066955566406,134.1000977,116.556999206543,81.4040247599284,18.2,26.374014568328825
95,6100995,2025-05-29 03:34:20,42.97898648819833,38.58134703871013,10.657628449526705,135.1519927978516,128.0827941894531,111.046337890625,96.59119415283202,118.8888016,120.8723983764648,81.76881027221688,18.2,26.37353110313416
96,6100996,2025-05-29 03:34:30,43.00564024583349,38.57463344108368,10.671738884665764,147.4546051025391,135.4261932373047,111.1572174072264,96.51171875000006,119.52300264999988,114.1442031860352,82.13359578450506,18.2,26.373047637939447
97,6100997,2025-05-29 03:34:40,43.03229400346863,38.567919843457226,10.685849319804811,132.0883026123047,133.7095947265625,111.2680969238281,96.43224334716795,120.1572037,114.58766937255876,82.49838129679365,18.2,26.37256417274474
98,6100998,2025-05-29 03:34:50,43.058947761103845,38.5612062458308,10.69995975494385,141.15730285644517,125.1740036010742,112.55854797363284,86.69270324707031,108.736702,115.03113555908202,82.86316680908203,18.2,26.37208070755001
99,6100999,2025-05-29 03:35:00,43.085601518739,38.55449264820431,10.694297313690194,150.2263031005859,123.7703018188476,113.8489990234375,95.2341766357422,120.8581009,115.4746017456055,78.72415161132812,18.2,26.371597242355392
100,6101000,2025-05-29 03:35:10,43.11225527637404,38.54777905057788,10.688634872436529,131.2657012939453,122.3666000366211,109.1579971313477,93.18971252441406,118.4119034,112.4322967529297,88.9620132446289,18.2,26.371113777160645
101,6101001,2025-05-29 03:35:20,43.13890903400923,38.54106545295144,10.682972431182852,150.8401947021484,132.9465942382812,110.22096506754563,98.41710662841795,110.8061981,115.22023010253896,80.12608337402344,18.2,26.370630311965986
102,6101002,2025-05-29 03:35:30,43.16556279164443,38.53435185532494,10.677309989929196,149.2606964111328,131.86474609374994,111.28393300374348,95.785530090332,114.22279740000008,118.00816345214828,78.4380531311035,18.2,26.37014684677124
103,6101003,2025-05-29 03:35:40,43.19221654927956,38.52763825769857,10.671647548675525,142.3464050292969,130.7828979492188,112.3469009399414,93.1539535522461,117.6393967,120.7960968017578,76.7500228881836,18.2,26.36966338157653
104,6101004,2025-05-29 03:35:50,43.21887030691466,38.5209246600721,10.665985107421864,150.7030944824219,135.8314971923828,112.20237541198738,99.50789642333984,111.6549988,114.6639022827148,81.28003692626953,18.2,26.36917991638184
105,6101005,2025-05-29 03:36:00,43.245524064549926,38.51421106244565,10.66032266616823,150.97134399414068,127.5464019775391,112.05784988403312,89.57164764404297,121.3921967,113.98680114746097,80.79365730285637,18.2,26.368696451187105
106,6101006,2025-05-29 03:36:10,43.272177822184936,38.50749746481918,10.654660224914554,151.2395935058594,126.2111968994141,111.91332435607896,96.07462310791016,123.0467987,113.309700012207,80.30727767944336,18.2,26.368212985992432
107,6101007,2025-05-29 03:36:20,43.29883157982004,38.50078386719273,10.648997783660894,144.7247009277344,130.2942047119141,111.768798828125,96.1819076538086,115.8750992,115.04539871215836,79.82089805603032,18.2,26.36772952079774
108,6101008,2025-05-29 03:36:30,43.32548533745532,38.49407026956628,10.64333534240722,153.510498046875,120.8348007202148,111.37340037028008,101.6119995117188,127.0522995,116.7810974121094,79.33451843261719,18.2,26.367246055602976
109,6101009,2025-05-29 03:36:40,43.3521390950905,38.48735667193987,10.63767290115355,133.8227996826172,121.1268005371094,110.978001912435,88.37357330322266,128.2682953,116.0515480041503,80.03428649902351,18.2,26.366762590408307
110,6101010,2025-05-29 03:36:50,43.37879285272563,38.48064307431337,10.6320104598999,146.6141967773438,126.10684967041004,110.5826034545898,91.49988555908187,117.4725037,115.3219985961914,80.73405456542969,18.2,26.366279125213623
111,6101011,2025-05-29 03:37:00,43.40544661036076,38.47392947668693,10.628470714275652,147.031421661377,131.0868988037109,109.4023971557617,94.6261978149414,127.7770996,115.56516520182308,81.43382263183588,18.2,26.365795660018904
112,6101012,2025-05-29 03:37:10,43.43210036799597,38.46721587906047,10.624930968651412,147.44864654541016,127.9218978881836,116.1020965576172,96.05077362060555,117.2102966,115.80833180745437,82.13359069824219,18.2,26.36531219482421
113,6101013,2025-05-29 03:37:20,43.45875412563105,38.460502281434,10.621391223027157,147.86587142944333,134.9613037109375,114.1946983337402,97.47534942626952,117.7490996999997,116.0514984130859,78.27115631103516,18.2,26.36482872962955
114,6101014,2025-05-29 03:37:30,43.485407883266205,38.45378868380761,10.617851477402905,148.2830963134766,125.5436019897461,112.2873001098633,92.64730072021476,118.2879028,119.6802978515625,81.80695724487312,18.2,26.36434526443487
115,6101015,2025-05-29 03:37:40,43.51206164090131,38.44707508618111,10.614311731778669,152.9501953125,124.7210006713867,106.4430007934569,87.81925201416016,113.3716965,118.98569869995104,85.34275817871094,18.2,26.363861799240134
116,6101016,2025-05-29 03:37:50,43.53871539853653,38.44036148855473,10.610771986154418,137.4111022949219,134.7944030761719,100.5987014770508,88.26628112792969,131.7445068,118.29109954833976,79.83997344970703,18.2,26.3633783340454
117,6101017,2025-05-29 03:38:00,43.56536915617172,38.43364789092826,10.60723224053016,144.81410217285173,129.23915100097656,108.8123016357422,94.79905700683594,119.8806,117.59650039672846,82.69149780273438,18.2,26.362894868850773
118,6101018,2025-05-29 03:38:10,43.592022913806815,38.4269342933018,10.603692494905903,152.2171020507812,123.6838989257812,109.30255126953124,89.73258972167969,123.57374955000004,116.90190124511712,78.0994873046875,18.2,26.362411403656
119,6101019,2025-05-29 03:38:20,43.61867667144201,38.42022069567528,10.600152749281662,135.6168975830078,129.1229019165039,109.7928009033202,93.82451629638643,127.2668991,116.20730209350587,85.32367706298828,18.2,26.361927938461243
120,6101020,2025-05-29 03:38:30,43.64533042907714,38.413507098048846,10.596613003657394,157.4743041992188,134.5619049072266,110.28305053710925,97.91644287109376,135.3399048,115.5127029418945,83.60068257649746,18.2,26.361444473266616
121,6101021,2025-05-29 03:38:40,43.671984186712365,38.40679350042238,10.593073258033163,149.62725067138675,121.1446990966797,110.7733001708984,91.96183013916016,123.31390379999998,116.39247703552232,81.87768809000643,18.2,26.36096100807193
122,6101022,2025-05-29 03:38:50,43.69863794434751,38.400079902795945,10.589533512408916,141.7801971435547,116.1796035766602,104.616096496582,99.5257797241211,111.2879028,117.2722511291503,80.15469360351562,18.2,26.360477542877184
123,6101023,2025-05-29 03:39:00,43.72529170198261,38.39336630516955,10.585993766784648,149.1712036132812,122.28020095825198,104.4075012207031,92.05123901367188,128.6450043,118.15202522277824,80.28105672200509,18.2,26.359994077682583
124,6101024,2025-05-29 03:39:10,43.75194545961765,38.38665270754312,10.58245402116041,148.12215423583967,128.3807983398438,111.4290008544922,95.73784637451186,137.5334015,119.0317993164062,80.40741984049487,18.2,26.3595106124878
125,6101025,2025-05-29 03:39:20,43.77859921725288,38.37993910991659,10.578914275536162,147.0731048583984,127.8503036499023,109.4680023193361,99.42445373535156,114.239502,116.97660064697264,80.53378295898446,18.2,26.35902714729313
