,datetime,FIC2003_valeur,LI2001_valeur,MX2001_valeur,MX2002A_valeur,MX2002B_valeur,MX2002C_valeur,MX2002D_valeur,MX2003A_valeur,MX2003B_valeur,MX2003C_valeur,temperature_ext,TI2001__2_valeur,panne_MX2002A,hour_sin,hour_cos,minute_sin,minute_cos,day_sin,day_cos,month_sin,month_cos,FIC2003_valeur_diff,MX2001_valeur_diff,MX2002A_valeur_diff,MX2002B_valeur_diff,MX2002C_valeur_diff,MX2002D_valeur_diff,MX2003A_valeur_diff,MX2003B_valeur_diff,MX2003C_valeur_diff,temperature_ext_diff,LI2001_valeur_diff,TI2001__2_valeur_diff
6101670,2025-05-29 05:26:50,45.4180021600408,37.48908073823527,10.710446993509915,132.0406036376953,125.2366485595704,110.96409988403325,101.8087005615234,124.0243988,115.3506011962891,78.48811340332038,17.0,26.15672054563477,0,0.9659258262890683,0.25881904510252074,0.40673664307580004,-0.913545457642601,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565436055015,0.11110337575275508,-9.060050964355213,2.8282470703125995,-0.5543022155761577,3.08760070800777,5.097496000000007,3.4571990966797017,1.5235137939453836,0.0,0.001129889226191949,3.809884777083994e-05
6101671,2025-05-29 05:27:00,45.41720740349737,37.49021062746157,10.8215503692627,149.4156036376953,128.0648956298828,110.409797668457,100.00463485717778,104.3450012,113.22624969482416,80.01162719726562,17.0,26.156758644482625,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434278658,0.11110337575278528,17.375,2.8282470703124147,-0.5543022155762429,-1.8040657043456179,-19.6793976,-2.1243515014649432,1.5235137939452414,0.0,0.0011298892262985305,3.809884785610507e-05
6101672,2025-05-29 05:27:10,45.41641264695392,37.49134051668776,10.814351635594532,144.9868927001953,124.6078033447266,112.2396011352539,98.20056915283196,119.3321991,111.1018981933594,77.59402847290043,17.0,26.156796743330386,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434491821,-0.0071987336681687,-4.4287109375,-3.4570922851562074,1.8298034667969034,-1.8040657043458168,14.987197899999998,-2.1243515014647585,-2.4175987243651917,0.0,0.0011298892261848437,3.80988477601818e-05
6101673,2025-05-29 05:27:20,45.415617890410346,37.49247040591391,10.80715290192635,146.2922973632812,125.82375335693364,109.73320007324216,96.3965034484863,126.4324036,114.15529886881512,75.17642974853516,17.0,26.156834842178228,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565435770798,-0.007198733668181134,1.3054046630858807,1.2159500122070312,-2.506401062011747,-1.8040657043456605,7.100204500000004,3.0534006754557197,-2.417598724365277,0.0,0.001129889226156422,3.809884784189421e-05
6101674,2025-05-29 05:27:30,45.41482313386691,37.49360029514018,10.799954168258166,141.6192016601562,127.0397033691406,107.2267990112305,94.59243774414072,125.3595963,117.20869954427086,80.48847961425781,17.0,26.15687294102599,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434349713,-0.007198733668184687,-4.673095703125,1.2159500122069602,-2.506401062011662,-1.8040657043455752,-1.0728072999999938,3.053400675455734,5.312049865722656,0.0,0.0011298892262701088,3.809884776373451e-05
6101675,2025-05-29 05:27:40,45.41402837732334,37.49473018436642,10.792755434589989,145.14485168457017,123.59749984741192,98.97144317626952,92.7883720397949,115.2600021,120.2621002197266,80.40860748291017,17.0,26.15691103987378,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565435699744,-0.0071987336681775815,3.5256500244139772,-3.442203521728672,-8.25535583496098,-1.804065704345831,-10.099594200000013,3.053400675455748,-0.07987213134764204,0.0,0.0011298892262345817,3.809884778860351e-05
6101676,2025-05-29 05:27:50,45.41323362077984,37.49586007359269,10.785556700921834,148.6705017089844,120.1552963256836,103.6564025878906,90.98430633544922,112.39890285000008,118.11470031738295,80.32873535156236,17.0,26.156949138721583,0,0.9659258262890683,0.25881904510252074,0.3090169943749475,-0.9510565162951535,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434989201,-0.007198733668154489,3.525650024414233,-3.442203521728331,4.6849594116210795,-1.8040657043456747,-2.86109924999991,-2.1473999023436505,-0.07987213134781257,0.0,0.0011298892262701088,3.809884780281436e-05
6101677,2025-05-29 05:28:00,45.41243886423638,37.496989962818894,10.778357967253658,137.1190032958984,127.4391021728516,102.1603012084961,95.04046630859357,109.5378036,115.96730041503888,80.24886322021476,17.0,26.15698723756936,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.000794756543463393,-0.007198733668175805,-11.551498413085994,7.283805847168011,-1.4961013793945028,4.0561599731443465,-2.8610992500000805,-2.147399902344077,-0.0798721313475994,0.0,0.00112988922620616,3.8098847777945366e-05
6101678,2025-05-29 05:28:10,45.411644107692894,37.49811985204512,10.771159233585486,149.6063995361328,128.5774993896484,107.5546035766602,99.09662628173828,129.2886963,113.8199005126953,80.16899108886719,17.0,26.157025336417163,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.0007947565434847093,-0.0071987336681722525,12.487396240234403,1.138397216796804,5.394302368164105,4.056159973144716,19.750892699999994,-2.1473999023435795,-0.07987213134757098,0.0,0.0011298892262274762,3.809884780281436e-05
6101679,2025-05-29 05:28:20,45.41084935114928,37.499249741271264,10.763960499917308,135.5155944824219,124.5243492126464,104.4075012207031,94.30432891845705,120.4432983,113.78414916992202,86.02464294433594,17.0,26.157063435264995,0,0.9659258262890683,0.25881904510252074,0.20791169081775931,-0.9781476007338057,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,-0.000794756543612607,-0.0071987336681775815,-14.090805053710909,-4.05315017700201,-3.1471023559571023,-4.792297363281236,-8.845398000000003,-0.03575134277328118,5.85565185546875,0.0,0.001129889226142211,3.809884783123607e-05
